result,pnl,tick,time_window,date,month,stock
TIMEOUT,-271.88399999999996,8,5,2026-04-17,2026-04,2337
TIMEOUT,-2271.884,8,10,2026-04-17,2026-04,2337
TIMEOUT,-4771.884,8,15,2026-04-17,2026-04,2337
TP,182.15000000000003,1,5,2026-04-20,2026-04,2597
TP,182.15000000000003,1,10,2026-04-20,2026-04,2597
TP,182.15000000000003,1,15,2026-04-20,2026-04,2597
TP,682.1500000000001,2,5,2026-04-20,2026-04,2597
TP,682.1500000000001,2,10,2026-04-20,2026-04,2597
TP,682.1500000000001,2,15,2026-04-20,2026-04,2597
TP,1182.15,3,5,2026-04-20,2026-04,2597
TP,1182.15,3,10,2026-04-20,2026-04,2597
TP,1182.15,3,15,2026-04-20,2026-04,2597
TIMEOUT,-2817.85,5,5,2026-04-20,2026-04,2597
TIMEOUT,-2817.85,5,10,2026-04-20,2026-04,2597
TIMEOUT,-4317.85,5,15,2026-04-20,2026-04,2597
TIMEOUT,-2817.85,8,5,2026-04-20,2026-04,2597
TIMEOUT,-2817.85,8,10,2026-04-20,2026-04,2597
TIMEOUT,-4317.85,8,15,2026-04-20,2026-04,2597
TP,248.65400000000005,1,5,2026-04-20,2026-04,1815
TP,248.65400000000005,1,10,2026-04-20,2026-04,1815
TP,248.65400000000005,1,15,2026-04-20,2026-04,1815
TP,748.654,2,5,2026-04-20,2026-04,1815
TP,748.654,2,10,2026-04-20,2026-04,1815
TP,748.654,2,15,2026-04-20,2026-04,1815
TIMEOUT,-3751.346,3,5,2026-04-20,2026-04,1815
TIMEOUT,-4751.346,3,10,2026-04-20,2026-04,1815
TIMEOUT,-4251.346,3,15,2026-04-20,2026-04,1815
TIMEOUT,-3751.346,5,5,2026-04-20,2026-04,1815
TIMEOUT,-4751.346,5,10,2026-04-20,2026-04,1815
TIMEOUT,-4251.346,5,15,2026-04-20,2026-04,1815
TIMEOUT,-3751.346,8,5,2026-04-20,2026-04,1815
TIMEOUT,-4751.346,8,10,2026-04-20,2026-04,1815
TIMEOUT,-4251.346,8,15,2026-04-20,2026-04,1815
TP,2506.1,1,5,2026-04-20,2026-04,6187
TP,2506.1,1,10,2026-04-20,2026-04,6187
TP,2506.1,1,15,2026-04-20,2026-04,6187
TP,7506.1,2,5,2026-04-20,2026-04,6187
TP,7506.1,2,10,2026-04-20,2026-04,6187
TP,7506.1,2,15,2026-04-20,2026-04,6187
TIMEOUT,-22493.9,3,5,2026-04-20,2026-04,6187
TIMEOUT,-2493.9,3,10,2026-04-20,2026-04,6187
TP,12506.1,3,15,2026-04-20,2026-04,6187
TIMEOUT,-22493.9,5,5,2026-04-20,2026-04,6187
TIMEOUT,-2493.9,5,10,2026-04-20,2026-04,6187
TIMEOUT,-22493.9,5,15,2026-04-20,2026-04,6187
TIMEOUT,-22493.9,8,5,2026-04-20,2026-04,6187
TIMEOUT,-2493.9,8,10,2026-04-20,2026-04,6187
TIMEOUT,-22493.9,8,15,2026-04-20,2026-04,6187
TP,193.88600000000002,1,5,2026-04-20,2026-04,1785
TP,193.88600000000002,1,10,2026-04-20,2026-04,1785
TP,193.88600000000002,1,15,2026-04-20,2026-04,1785
TP,693.886,2,5,2026-04-20,2026-04,1785
TP,693.886,2,10,2026-04-20,2026-04,1785
TP,693.886,2,15,2026-04-20,2026-04,1785
TP,1193.886,3,5,2026-04-20,2026-04,1785
TP,1193.886,3,10,2026-04-20,2026-04,1785
TP,1193.886,3,15,2026-04-20,2026-04,1785
TP,2193.886,5,5,2026-04-20,2026-04,1785
TP,2193.886,5,10,2026-04-20,2026-04,1785
TP,2193.886,5,15,2026-04-20,2026-04,1785
TP,3693.886,8,5,2026-04-20,2026-04,1785
TP,3693.886,8,10,2026-04-20,2026-04,1785
TP,3693.886,8,15,2026-04-20,2026-04,1785
TP,275.06000000000006,1,5,2026-04-20,2026-04,2481
TP,275.06000000000006,1,10,2026-04-20,2026-04,2481
TP,275.06000000000006,1,15,2026-04-20,2026-04,2481
TIMEOUT,-3224.94,2,5,2026-04-20,2026-04,2481
TIMEOUT,-2224.94,2,10,2026-04-20,2026-04,2481
TIMEOUT,-224.93999999999997,2,15,2026-04-20,2026-04,2481
TIMEOUT,-3224.94,3,5,2026-04-20,2026-04,2481
TIMEOUT,-2224.94,3,10,2026-04-20,2026-04,2481
TIMEOUT,-224.93999999999997,3,15,2026-04-20,2026-04,2481
TIMEOUT,-3224.94,5,5,2026-04-20,2026-04,2481
TIMEOUT,-2224.94,5,10,2026-04-20,2026-04,2481
TIMEOUT,-224.93999999999997,5,15,2026-04-20,2026-04,2481
TIMEOUT,-3224.94,8,5,2026-04-20,2026-04,2481
TIMEOUT,-2224.94,8,10,2026-04-20,2026-04,2481
TIMEOUT,-224.93999999999997,8,15,2026-04-20,2026-04,2481
TP,2965.76,1,5,2026-04-20,2026-04,2404
TP,2965.76,1,10,2026-04-20,2026-04,2404
TP,2965.76,1,15,2026-04-20,2026-04,2404
TP,7965.76,2,5,2026-04-20,2026-04,2404
TP,7965.76,2,10,2026-04-20,2026-04,2404
TP,7965.76,2,15,2026-04-20,2026-04,2404
TIMEOUT,-27034.24,3,5,2026-04-20,2026-04,2404
TIMEOUT,-2034.24,3,10,2026-04-20,2026-04,2404
TIMEOUT,-7034.24,3,15,2026-04-20,2026-04,2404
TIMEOUT,-27034.24,5,5,2026-04-20,2026-04,2404
TIMEOUT,-2034.24,5,10,2026-04-20,2026-04,2404
TIMEOUT,-7034.24,5,15,2026-04-20,2026-04,2404
TIMEOUT,-27034.24,8,5,2026-04-20,2026-04,2404
TIMEOUT,-2034.24,8,10,2026-04-20,2026-04,2404
TIMEOUT,-7034.24,8,15,2026-04-20,2026-04,2404
TIMEOUT,-42425.44,1,5,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,1,10,2026-04-20,2026-04,8996
TIMEOUT,-62425.44,1,15,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,2,5,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,2,10,2026-04-20,2026-04,8996
TIMEOUT,-62425.44,2,15,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,3,5,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,3,10,2026-04-20,2026-04,8996
TIMEOUT,-62425.44,3,15,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,5,5,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,5,10,2026-04-20,2026-04,8996
TIMEOUT,-62425.44,5,15,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,8,5,2026-04-20,2026-04,8996
TIMEOUT,-42425.44,8,10,2026-04-20,2026-04,8996
TIMEOUT,-62425.44,8,15,2026-04-20,2026-04,8996
TP,2564.78,1,5,2026-04-20,2026-04,3163
TP,2564.78,1,10,2026-04-20,2026-04,3163
TP,2564.78,1,15,2026-04-20,2026-04,3163
TP,7564.780000000001,2,5,2026-04-20,2026-04,3163
TP,7564.780000000001,2,10,2026-04-20,2026-04,3163
TP,7564.780000000001,2,15,2026-04-20,2026-04,3163
TP,12564.78,3,5,2026-04-20,2026-04,3163
TP,12564.78,3,10,2026-04-20,2026-04,3163
TP,12564.78,3,15,2026-04-20,2026-04,3163
TP,22564.78,5,5,2026-04-20,2026-04,3163
TP,22564.78,5,10,2026-04-20,2026-04,3163
TP,22564.78,5,15,2026-04-20,2026-04,3163
TP,37564.78,8,5,2026-04-20,2026-04,3163
TP,37564.78,8,10,2026-04-20,2026-04,3163
TP,37564.78,8,15,2026-04-20,2026-04,3163
TP,2965.76,1,5,2026-04-20,2026-04,6781
TP,2965.76,1,10,2026-04-20,2026-04,6781
TP,2965.76,1,15,2026-04-20,2026-04,6781
TP,7965.76,2,5,2026-04-20,2026-04,6781
TP,7965.76,2,10,2026-04-20,2026-04,6781
TP,7965.76,2,15,2026-04-20,2026-04,6781
TIMEOUT,7965.76,3,5,2026-04-20,2026-04,6781
TP,12965.76,3,10,2026-04-20,2026-04,6781
TP,12965.76,3,15,2026-04-20,2026-04,6781
TIMEOUT,7965.76,5,5,2026-04-20,2026-04,6781
TP,22965.76,5,10,2026-04-20,2026-04,6781
TP,22965.76,5,15,2026-04-20,2026-04,6781
TIMEOUT,7965.76,8,5,2026-04-20,2026-04,6781
TIMEOUT,-2034.24,8,10,2026-04-20,2026-04,6781
TIMEOUT,-12034.24,8,15,2026-04-20,2026-04,6781
TP,2535.4400000000005,1,5,2026-04-20,2026-04,1590
TP,2535.4400000000005,1,10,2026-04-20,2026-04,1590
TP,2535.4400000000005,1,15,2026-04-20,2026-04,1590
TP,7535.4400000000005,2,5,2026-04-20,2026-04,1590
TP,7535.4400000000005,2,10,2026-04-20,2026-04,1590
TP,7535.4400000000005,2,15,2026-04-20,2026-04,1590
TP,12535.44,3,5,2026-04-20,2026-04,1590
TP,12535.44,3,10,2026-04-20,2026-04,1590
TP,12535.44,3,15,2026-04-20,2026-04,1590
TP,22535.440000000002,5,5,2026-04-20,2026-04,1590
TP,22535.440000000002,5,10,2026-04-20,2026-04,1590
TP,22535.440000000002,5,15,2026-04-20,2026-04,1590
TP,37535.44,8,5,2026-04-20,2026-04,1590
TP,37535.44,8,10,2026-04-20,2026-04,1590
TP,37535.44,8,15,2026-04-20,2026-04,1590
TIMEOUT,-720.05,1,5,2026-04-20,2026-04,3045
TIMEOUT,-720.05,1,10,2026-04-20,2026-04,3045
TIMEOUT,-720.05,1,15,2026-04-20,2026-04,3045
TIMEOUT,-720.05,2,5,2026-04-20,2026-04,3045
TIMEOUT,-720.05,2,10,2026-04-20,2026-04,3045
TIMEOUT,-720.05,2,15,2026-04-20,2026-04,3045
TIMEOUT,-720.05,3,5,2026-04-20,2026-04,3045
TIMEOUT,-720.05,3,10,2026-04-20,2026-04,3045
TIMEOUT,-720.05,3,15,2026-04-20,2026-04,3045
TIMEOUT,-720.05,5,5,2026-04-20,2026-04,3045
TIMEOUT,-720.05,5,10,2026-04-20,2026-04,3045
TIMEOUT,-720.05,5,15,2026-04-20,2026-04,3045
TIMEOUT,-720.05,8,5,2026-04-20,2026-04,3045
TIMEOUT,-720.05,8,10,2026-04-20,2026-04,3045
TIMEOUT,-720.05,8,15,2026-04-20,2026-04,3045
TP,183.128,1,5,2026-04-20,2026-04,2645
TP,183.128,1,10,2026-04-20,2026-04,2645
TP,183.128,1,15,2026-04-20,2026-04,2645
TP,683.1279999999999,2,5,2026-04-20,2026-04,2645
TP,683.1279999999999,2,10,2026-04-20,2026-04,2645
TP,683.1279999999999,2,15,2026-04-20,2026-04,2645
TIMEOUT,-316.872,3,5,2026-04-20,2026-04,2645
TIMEOUT,683.1279999999999,3,10,2026-04-20,2026-04,2645
TIMEOUT,183.128,3,15,2026-04-20,2026-04,2645
TIMEOUT,-316.872,5,5,2026-04-20,2026-04,2645
TIMEOUT,683.1279999999999,5,10,2026-04-20,2026-04,2645
TIMEOUT,183.128,5,15,2026-04-20,2026-04,2645
TIMEOUT,-316.872,8,5,2026-04-20,2026-04,2645
TIMEOUT,683.1279999999999,8,10,2026-04-20,2026-04,2645
TIMEOUT,183.128,8,15,2026-04-20,2026-04,2645
TP,232.02800000000002,1,5,2026-04-20,2026-04,3231
TP,232.02800000000002,1,10,2026-04-20,2026-04,3231
TP,232.02800000000002,1,15,2026-04-20,2026-04,3231
TP,732.028,2,5,2026-04-20,2026-04,3231
TP,732.028,2,10,2026-04-20,2026-04,3231
TP,732.028,2,15,2026-04-20,2026-04,3231
TIMEOUT,732.028,3,5,2026-04-20,2026-04,3231
TIMEOUT,-267.972,3,10,2026-04-20,2026-04,3231
TIMEOUT,232.02800000000002,3,15,2026-04-20,2026-04,3231
TIMEOUT,732.028,5,5,2026-04-20,2026-04,3231
TIMEOUT,-267.972,5,10,2026-04-20,2026-04,3231
TIMEOUT,232.02800000000002,5,15,2026-04-20,2026-04,3231
TIMEOUT,732.028,8,5,2026-04-20,2026-04,3231
TIMEOUT,-267.972,8,10,2026-04-20,2026-04,3231
TIMEOUT,232.02800000000002,8,15,2026-04-20,2026-04,3231
TIMEOUT,-1731.786,1,5,2026-04-20,2026-04,5871
TIMEOUT,-1231.786,1,10,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,1,15,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,2,5,2026-04-20,2026-04,5871
TIMEOUT,-1231.786,2,10,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,2,15,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,3,5,2026-04-20,2026-04,5871
TIMEOUT,-1231.786,3,10,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,3,15,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,5,5,2026-04-20,2026-04,5871
TIMEOUT,-1231.786,5,10,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,5,15,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,8,5,2026-04-20,2026-04,5871
TIMEOUT,-1231.786,8,10,2026-04-20,2026-04,5871
TIMEOUT,-1731.786,8,15,2026-04-20,2026-04,5871
TP,189.97400000000005,1,5,2026-04-20,2026-04,1773
TP,189.97400000000005,1,10,2026-04-20,2026-04,1773
TP,189.97400000000005,1,15,2026-04-20,2026-04,1773
TP,689.974,2,5,2026-04-20,2026-04,1773
TP,689.974,2,10,2026-04-20,2026-04,1773
TP,689.974,2,15,2026-04-20,2026-04,1773
TP,1189.9740000000002,3,5,2026-04-20,2026-04,1773
TP,1189.9740000000002,3,10,2026-04-20,2026-04,1773
TP,1189.9740000000002,3,15,2026-04-20,2026-04,1773
TP,2189.974,5,5,2026-04-20,2026-04,1773
TP,2189.974,5,10,2026-04-20,2026-04,1773
TP,2189.974,5,15,2026-04-20,2026-04,1773
TIMEOUT,1689.9740000000002,8,5,2026-04-20,2026-04,1773
TP,3689.974,8,10,2026-04-20,2026-04,1773
TP,3689.974,8,15,2026-04-20,2026-04,1773
TP,284.84000000000003,1,5,2026-04-20,2026-04,6919
TP,284.84000000000003,1,10,2026-04-20,2026-04,6919
TP,284.84000000000003,1,15,2026-04-20,2026-04,6919
TP,784.84,2,5,2026-04-20,2026-04,6919
TP,784.84,2,10,2026-04-20,2026-04,6919
TP,784.84,2,15,2026-04-20,2026-04,6919
TP,1284.84,3,5,2026-04-20,2026-04,6919
TP,1284.84,3,10,2026-04-20,2026-04,6919
TP,1284.84,3,15,2026-04-20,2026-04,6919
TP,2284.84,5,5,2026-04-20,2026-04,6919
TP,2284.84,5,10,2026-04-20,2026-04,6919
TP,2284.84,5,15,2026-04-20,2026-04,6919
TIMEOUT,2784.84,8,5,2026-04-20,2026-04,6919
TIMEOUT,2284.84,8,10,2026-04-20,2026-04,6919
TIMEOUT,1784.84,8,15,2026-04-20,2026-04,6919
TIMEOUT,-27327.64,1,5,2026-04-20,2026-04,2368
TIMEOUT,-22327.64,1,10,2026-04-20,2026-04,2368
TIMEOUT,-17327.64,1,15,2026-04-20,2026-04,2368
TIMEOUT,-27327.64,2,5,2026-04-20,2026-04,2368
TIMEOUT,-22327.64,2,10,2026-04-20,2026-04,2368
TIMEOUT,-17327.64,2,15,2026-04-20,2026-04,2368
TIMEOUT,-27327.64,3,5,2026-04-20,2026-04,2368
TIMEOUT,-22327.64,3,10,2026-04-20,2026-04,2368
TIMEOUT,-17327.64,3,15,2026-04-20,2026-04,2368
TIMEOUT,-27327.64,5,5,2026-04-20,2026-04,2368
TIMEOUT,-22327.64,5,10,2026-04-20,2026-04,2368
TIMEOUT,-17327.64,5,15,2026-04-20,2026-04,2368
TIMEOUT,-27327.64,8,5,2026-04-20,2026-04,2368
TIMEOUT,-22327.64,8,10,2026-04-20,2026-04,2368
TIMEOUT,-17327.64,8,15,2026-04-20,2026-04,2368
TP,109.77800000000002,1,5,2026-04-20,2026-04,1503
TP,109.77800000000002,1,10,2026-04-20,2026-04,1503
TP,109.77800000000002,1,15,2026-04-20,2026-04,1503
TP,609.778,2,5,2026-04-20,2026-04,1503
TP,609.778,2,10,2026-04-20,2026-04,1503
TP,609.778,2,15,2026-04-20,2026-04,1503
TIMEOUT,-390.222,3,5,2026-04-20,2026-04,1503
TIMEOUT,-390.222,3,10,2026-04-20,2026-04,1503
TIMEOUT,109.77800000000002,3,15,2026-04-20,2026-04,1503
TIMEOUT,-390.222,5,5,2026-04-20,2026-04,1503
TIMEOUT,-390.222,5,10,2026-04-20,2026-04,1503
TIMEOUT,109.77800000000002,5,15,2026-04-20,2026-04,1503
TIMEOUT,-390.222,8,5,2026-04-20,2026-04,1503
TIMEOUT,-390.222,8,10,2026-04-20,2026-04,1503
TIMEOUT,109.77800000000002,8,15,2026-04-20,2026-04,1503
TIMEOUT,-768.95,1,5,2026-04-20,2026-04,2412
TIMEOUT,-768.95,1,10,2026-04-20,2026-04,2412
TIMEOUT,-768.95,1,15,2026-04-20,2026-04,2412
TIMEOUT,-768.95,2,5,2026-04-20,2026-04,2412
TIMEOUT,-768.95,2,10,2026-04-20,2026-04,2412
TIMEOUT,-768.95,2,15,2026-04-20,2026-04,2412
TIMEOUT,-768.95,3,5,2026-04-20,2026-04,2412
TIMEOUT,-768.95,3,10,2026-04-20,2026-04,2412
TIMEOUT,-768.95,3,15,2026-04-20,2026-04,2412
TIMEOUT,-768.95,5,5,2026-04-20,2026-04,2412
TIMEOUT,-768.95,5,10,2026-04-20,2026-04,2412
TIMEOUT,-768.95,5,15,2026-04-20,2026-04,2412
TIMEOUT,-768.95,8,5,2026-04-20,2026-04,2412
TIMEOUT,-768.95,8,10,2026-04-20,2026-04,2412
TIMEOUT,-768.95,8,15,2026-04-20,2026-04,2412
TP,2965.76,1,5,2026-04-20,2026-04,8210
TP,2965.76,1,10,2026-04-20,2026-04,8210
TP,2965.76,1,15,2026-04-20,2026-04,8210
TIMEOUT,-2034.24,2,5,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,2,10,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,2,15,2026-04-20,2026-04,8210
TIMEOUT,-2034.24,3,5,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,3,10,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,3,15,2026-04-20,2026-04,8210
TIMEOUT,-2034.24,5,5,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,5,10,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,5,15,2026-04-20,2026-04,8210
TIMEOUT,-2034.24,8,5,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,8,10,2026-04-20,2026-04,8210
TIMEOUT,-12034.24,8,15,2026-04-20,2026-04,8210
TP,273.10400000000004,1,5,2026-04-20,2026-04,9917
TP,273.10400000000004,1,10,2026-04-20,2026-04,9917
TP,273.10400000000004,1,15,2026-04-20,2026-04,9917
TIMEOUT,-226.896,2,5,2026-04-20,2026-04,9917
TIMEOUT,-226.896,2,10,2026-04-20,2026-04,9917
TIMEOUT,-226.896,2,15,2026-04-20,2026-04,9917
TIMEOUT,-226.896,3,5,2026-04-20,2026-04,9917
TIMEOUT,-226.896,3,10,2026-04-20,2026-04,9917
TIMEOUT,-226.896,3,15,2026-04-20,2026-04,9917
TIMEOUT,-226.896,5,5,2026-04-20,2026-04,9917
TIMEOUT,-226.896,5,10,2026-04-20,2026-04,9917
TIMEOUT,-226.896,5,15,2026-04-20,2026-04,9917
TIMEOUT,-226.896,8,5,2026-04-20,2026-04,9917
TIMEOUT,-226.896,8,10,2026-04-20,2026-04,9917
TIMEOUT,-226.896,8,15,2026-04-20,2026-04,9917
TP,236.918,1,5,2026-04-20,2026-04,5347
TP,236.918,1,10,2026-04-20,2026-04,5347
TP,236.918,1,15,2026-04-20,2026-04,5347
TP,736.918,2,5,2026-04-20,2026-04,5347
TP,736.918,2,10,2026-04-20,2026-04,5347
TP,736.918,2,15,2026-04-20,2026-04,5347
TP,1236.9180000000001,3,5,2026-04-20,2026-04,5347
TP,1236.9180000000001,3,10,2026-04-20,2026-04,5347
TP,1236.9180000000001,3,15,2026-04-20,2026-04,5347
TP,2236.918,5,5,2026-04-20,2026-04,5347
TP,2236.918,5,10,2026-04-20,2026-04,5347
TP,2236.918,5,15,2026-04-20,2026-04,5347
TP,3736.918,8,5,2026-04-20,2026-04,5347
TP,3736.918,8,10,2026-04-20,2026-04,5347
TP,3736.918,8,15,2026-04-20,2026-04,5347
TIMEOUT,-746.456,1,5,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,1,10,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,1,15,2026-04-20,2026-04,2385
TIMEOUT,-746.456,2,5,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,2,10,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,2,15,2026-04-20,2026-04,2385
TIMEOUT,-746.456,3,5,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,3,10,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,3,15,2026-04-20,2026-04,2385
TIMEOUT,-746.456,5,5,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,5,10,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,5,15,2026-04-20,2026-04,2385
TIMEOUT,-746.456,8,5,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,8,10,2026-04-20,2026-04,2385
TIMEOUT,-1246.456,8,15,2026-04-20,2026-04,2385
TP,2965.76,1,5,2026-04-20,2026-04,3324
TP,2965.76,1,10,2026-04-20,2026-04,3324
TP,2965.76,1,15,2026-04-20,2026-04,3324
TP,7965.76,2,5,2026-04-20,2026-04,3324
TP,7965.76,2,10,2026-04-20,2026-04,3324
TP,7965.76,2,15,2026-04-20,2026-04,3324
TIMEOUT,-2034.24,3,5,2026-04-20,2026-04,3324
TIMEOUT,-12034.24,3,10,2026-04-20,2026-04,3324
TIMEOUT,-7034.24,3,15,2026-04-20,2026-04,3324
TIMEOUT,-2034.24,5,5,2026-04-20,2026-04,3324
TIMEOUT,-12034.24,5,10,2026-04-20,2026-04,3324
TIMEOUT,-7034.24,5,15,2026-04-20,2026-04,3324
TIMEOUT,-2034.24,8,5,2026-04-20,2026-04,3324
TIMEOUT,-12034.24,8,10,2026-04-20,2026-04,3324
TIMEOUT,-7034.24,8,15,2026-04-20,2026-04,3324
TP,198.776,1,5,2026-04-20,2026-04,1513
TP,198.776,1,10,2026-04-20,2026-04,1513
TP,198.776,1,15,2026-04-20,2026-04,1513
TP,698.7760000000001,2,5,2026-04-20,2026-04,1513
TP,698.7760000000001,2,10,2026-04-20,2026-04,1513
TP,698.7760000000001,2,15,2026-04-20,2026-04,1513
TP,1198.776,3,5,2026-04-20,2026-04,1513
TP,1198.776,3,10,2026-04-20,2026-04,1513
TP,1198.776,3,15,2026-04-20,2026-04,1513
TIMEOUT,1198.776,5,5,2026-04-20,2026-04,1513
TP,2198.776,5,10,2026-04-20,2026-04,1513
TP,2198.776,5,15,2026-04-20,2026-04,1513
TIMEOUT,1198.776,8,5,2026-04-20,2026-04,1513
TIMEOUT,1698.776,8,10,2026-04-20,2026-04,1513
TIMEOUT,1198.776,8,15,2026-04-20,2026-04,1513
TIMEOUT,-3677.2799999999997,1,5,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,1,10,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,1,15,2026-04-20,2026-04,6805
TIMEOUT,-3677.2799999999997,2,5,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,2,10,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,2,15,2026-04-20,2026-04,6805
TIMEOUT,-3677.2799999999997,3,5,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,3,10,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,3,15,2026-04-20,2026-04,6805
TIMEOUT,-3677.2799999999997,5,5,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,5,10,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,5,15,2026-04-20,2026-04,6805
TIMEOUT,-3677.2799999999997,8,5,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,8,10,2026-04-20,2026-04,6805
TIMEOUT,-13677.279999999999,8,15,2026-04-20,2026-04,6805
TP,255.50000000000003,1,5,2026-04-20,2026-04,5483
TP,255.50000000000003,1,10,2026-04-20,2026-04,5483
TP,255.50000000000003,1,15,2026-04-20,2026-04,5483
TP,755.5,2,5,2026-04-20,2026-04,5483
TP,755.5,2,10,2026-04-20,2026-04,5483
TP,755.5,2,15,2026-04-20,2026-04,5483
TIMEOUT,755.5,3,5,2026-04-20,2026-04,5483
TP,1255.5,3,10,2026-04-20,2026-04,5483
TP,1255.5,3,15,2026-04-20,2026-04,5483
TIMEOUT,755.5,5,5,2026-04-20,2026-04,5483
TP,2255.5,5,10,2026-04-20,2026-04,5483
TP,2255.5,5,15,2026-04-20,2026-04,5483
TIMEOUT,755.5,8,5,2026-04-20,2026-04,5483
TIMEOUT,2255.5,8,10,2026-04-20,2026-04,5483
TIMEOUT,2755.5,8,15,2026-04-20,2026-04,5483
TP,155.74400000000003,1,5,2026-04-20,2026-04,8454
TP,155.74400000000003,1,10,2026-04-20,2026-04,8454
TP,155.74400000000003,1,15,2026-04-20,2026-04,8454
TP,655.744,2,5,2026-04-20,2026-04,8454
TP,655.744,2,10,2026-04-20,2026-04,8454
TP,655.744,2,15,2026-04-20,2026-04,8454
TIMEOUT,-344.256,3,5,2026-04-20,2026-04,8454
TIMEOUT,-844.256,3,10,2026-04-20,2026-04,8454
TIMEOUT,-1344.2559999999999,3,15,2026-04-20,2026-04,8454
TIMEOUT,-344.256,5,5,2026-04-20,2026-04,8454
TIMEOUT,-844.256,5,10,2026-04-20,2026-04,8454
TIMEOUT,-1344.2559999999999,5,15,2026-04-20,2026-04,8454
TIMEOUT,-344.256,8,5,2026-04-20,2026-04,8454
TIMEOUT,-844.256,8,10,2026-04-20,2026-04,8454
TIMEOUT,-1344.2559999999999,8,15,2026-04-20,2026-04,8454
TP,183.128,1,5,2026-04-21,2026-04,3042
TP,183.128,1,10,2026-04-21,2026-04,3042
TP,183.128,1,15,2026-04-21,2026-04,3042
TP,683.1279999999999,2,5,2026-04-21,2026-04,3042
TP,683.1279999999999,2,10,2026-04-21,2026-04,3042
TP,683.1279999999999,2,15,2026-04-21,2026-04,3042
TP,1183.128,3,5,2026-04-21,2026-04,3042
TP,1183.128,3,10,2026-04-21,2026-04,3042
TP,1183.128,3,15,2026-04-21,2026-04,3042
TP,2183.128,5,5,2026-04-21,2026-04,3042
TP,2183.128,5,10,2026-04-21,2026-04,3042
TP,2183.128,5,15,2026-04-21,2026-04,3042
TIMEOUT,2683.128,8,5,2026-04-21,2026-04,3042
TP,3683.128,8,10,2026-04-21,2026-04,3042
TP,3683.128,8,15,2026-04-21,2026-04,3042
TP,205.622,1,5,2026-04-21,2026-04,4919
TP,205.622,1,10,2026-04-21,2026-04,4919
TP,205.622,1,15,2026-04-21,2026-04,4919
TP,705.6220000000001,2,5,2026-04-21,2026-04,4919
TP,705.6220000000001,2,10,2026-04-21,2026-04,4919
TP,705.6220000000001,2,15,2026-04-21,2026-04,4919
TP,1205.622,3,5,2026-04-21,2026-04,4919
TP,1205.622,3,10,2026-04-21,2026-04,4919
TP,1205.622,3,15,2026-04-21,2026-04,4919
TP,2205.622,5,5,2026-04-21,2026-04,4919
TP,2205.622,5,10,2026-04-21,2026-04,4919
TP,2205.622,5,15,2026-04-21,2026-04,4919
TP,3705.622,8,5,2026-04-21,2026-04,4919
TP,3705.622,8,10,2026-04-21,2026-04,4919
TP,3705.622,8,15,2026-04-21,2026-04,4919
TIMEOUT,-37542.8,1,5,2026-04-21,2026-04,3163
TIMEOUT,-72542.8,1,10,2026-04-21,2026-04,3163
TIMEOUT,-42542.8,1,15,2026-04-21,2026-04,3163
TIMEOUT,-37542.8,2,5,2026-04-21,2026-04,3163
