result,pnl,tick,time_window,entry,date,month
TIMEOUT,3057.692,15,10,993.0,2024-10-07,2024-10
TIMEOUT,3057.692,15,15,993.0,2024-10-07,2024-10
TIMEOUT,5057.692,15,20,993.0,2024-10-07,2024-10
TIMEOUT,4057.692,15,30,993.0,2024-10-07,2024-10
TIMEOUT,-7014.68,1,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,1,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,1,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,1,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,1,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,2,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,2,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,2,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,2,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,2,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,3,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,3,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,3,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,3,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,3,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,5,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,5,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,5,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,5,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,5,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,8,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,8,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,8,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,8,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,8,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,10,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,10,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,10,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,10,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,10,30,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,15,5,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,15,10,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,15,15,1030.0,2024-10-09,2024-10
TIMEOUT,-7014.68,15,20,1030.0,2024-10-09,2024-10
TIMEOUT,-2014.6799999999998,15,30,1030.0,2024-10-09,2024-10
TP,2907.08,1,5,1070.0,2024-10-24,2024-10
TP,2907.08,1,10,1070.0,2024-10-24,2024-10
TP,2907.08,1,15,1070.0,2024-10-24,2024-10
TP,2907.08,1,20,1070.0,2024-10-24,2024-10
TP,2907.08,1,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,2,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,2,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,2,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,2,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,2,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,3,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,3,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,3,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,3,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,3,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,5,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,5,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,5,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,5,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,5,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,8,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,8,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,8,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,8,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,8,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,10,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,10,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,10,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,10,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,10,30,1070.0,2024-10-24,2024-10
TIMEOUT,-7092.92,15,5,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,15,10,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,15,15,1070.0,2024-10-24,2024-10
TIMEOUT,-2092.92,15,20,1070.0,2024-10-24,2024-10
TIMEOUT,2907.08,15,30,1070.0,2024-10-24,2024-10
TP,2916.86,1,5,1065.0,2024-10-25,2024-10
TP,2916.86,1,10,1065.0,2024-10-25,2024-10
TP,2916.86,1,15,1065.0,2024-10-25,2024-10
TP,2916.86,1,20,1065.0,2024-10-25,2024-10
TP,2916.86,1,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,2,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,2,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,2,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,2,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,2,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,3,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,3,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,3,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,3,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,3,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,5,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,5,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,5,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,5,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,5,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,8,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,8,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,8,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,8,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,8,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,10,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,10,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,10,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,10,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,10,30,1065.0,2024-10-25,2024-10
TIMEOUT,2916.86,15,5,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,15,10,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,15,15,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,15,20,1065.0,2024-10-25,2024-10
TIMEOUT,-2083.14,15,30,1065.0,2024-10-25,2024-10
TP,2965.76,1,5,1040.0,2024-10-30,2024-10
TP,2965.76,1,10,1040.0,2024-10-30,2024-10
TP,2965.76,1,15,1040.0,2024-10-30,2024-10
TP,2965.76,1,20,1040.0,2024-10-30,2024-10
TP,2965.76,1,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,2,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,2,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,2,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,2,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,2,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,3,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,3,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,3,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,3,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,3,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,5,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,5,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,5,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,5,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,5,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,8,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,8,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,8,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,8,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,8,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,10,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,10,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,10,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,10,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,10,30,1040.0,2024-10-30,2024-10
TIMEOUT,-7034.24,15,5,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,15,10,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,15,15,1040.0,2024-10-30,2024-10
TIMEOUT,-2034.24,15,20,1040.0,2024-10-30,2024-10
TIMEOUT,2965.76,15,30,1040.0,2024-10-30,2024-10
TP,2985.32,1,5,1030.0,2024-11-04,2024-11
TP,2985.32,1,10,1030.0,2024-11-04,2024-11
TP,2985.32,1,15,1030.0,2024-11-04,2024-11
TP,2985.32,1,20,1030.0,2024-11-04,2024-11
TP,2985.32,1,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,2,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,2,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,2,15,1030.0,2024-11-04,2024-11
TP,7985.32,2,20,1030.0,2024-11-04,2024-11
TP,7985.32,2,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,3,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,3,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,3,15,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,3,20,1030.0,2024-11-04,2024-11
TIMEOUT,7985.32,3,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,5,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,5,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,5,15,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,5,20,1030.0,2024-11-04,2024-11
TIMEOUT,7985.32,5,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,8,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,8,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,8,15,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,8,20,1030.0,2024-11-04,2024-11
TIMEOUT,7985.32,8,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,10,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,10,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,10,15,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,10,20,1030.0,2024-11-04,2024-11
TIMEOUT,7985.32,10,30,1030.0,2024-11-04,2024-11
TIMEOUT,-2014.6799999999998,15,5,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,15,10,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,15,15,1030.0,2024-11-04,2024-11
TIMEOUT,2985.32,15,20,1030.0,2024-11-04,2024-11
TIMEOUT,7985.32,15,30,1030.0,2024-11-04,2024-11
TP,2985.32,1,5,1030.0,2024-11-05,2024-11
TP,2985.32,1,10,1030.0,2024-11-05,2024-11
TP,2985.32,1,15,1030.0,2024-11-05,2024-11
TP,2985.32,1,20,1030.0,2024-11-05,2024-11
TP,2985.32,1,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,2,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,2,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,2,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,2,20,1030.0,2024-11-05,2024-11
TP,7985.32,2,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,3,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,3,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,3,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,3,20,1030.0,2024-11-05,2024-11
TP,12985.32,3,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,5,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,5,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,5,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,5,20,1030.0,2024-11-05,2024-11
TIMEOUT,12985.32,5,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,8,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,8,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,8,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,8,20,1030.0,2024-11-05,2024-11
TIMEOUT,12985.32,8,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,10,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,10,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,10,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,10,20,1030.0,2024-11-05,2024-11
TIMEOUT,12985.32,10,30,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,15,5,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,15,10,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,15,15,1030.0,2024-11-05,2024-11
TIMEOUT,2985.32,15,20,1030.0,2024-11-05,2024-11
TIMEOUT,12985.32,15,30,1030.0,2024-11-05,2024-11
TP,2887.5200000000004,1,5,1080.0,2024-11-11,2024-11
TP,2887.5200000000004,1,10,1080.0,2024-11-11,2024-11
TP,2887.5200000000004,1,15,1080.0,2024-11-11,2024-11
TP,2887.5200000000004,1,20,1080.0,2024-11-11,2024-11
TP,2887.5200000000004,1,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,2,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,2,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,2,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,2,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,2,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,3,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,3,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,3,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,3,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,3,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,5,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,5,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,5,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,5,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,5,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,8,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,8,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,8,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,8,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,8,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,10,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,10,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,10,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,10,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,10,30,1080.0,2024-11-11,2024-11
TIMEOUT,-2112.4799999999996,15,5,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,15,10,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,15,15,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,15,20,1080.0,2024-11-11,2024-11
TIMEOUT,-7112.48,15,30,1080.0,2024-11-11,2024-11
TP,2926.6400000000003,1,5,1060.0,2024-11-12,2024-11
TP,2926.6400000000003,1,10,1060.0,2024-11-12,2024-11
TP,2926.6400000000003,1,15,1060.0,2024-11-12,2024-11
TP,2926.6400000000003,1,20,1060.0,2024-11-12,2024-11
TP,2926.6400000000003,1,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,2,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,2,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,2,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,2,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,2,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,3,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,3,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,3,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,3,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,3,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,5,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,5,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,5,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,5,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,5,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,8,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,8,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,8,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,8,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,8,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,10,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,10,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,10,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,10,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,10,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,15,5,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,15,10,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,15,15,1060.0,2024-11-12,2024-11
TIMEOUT,-2073.3599999999997,15,20,1060.0,2024-11-12,2024-11
TIMEOUT,-7073.36,15,30,1060.0,2024-11-12,2024-11
TIMEOUT,-2044.0199999999998,1,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,1,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,1,15,1045.0,2024-11-13,2024-11
TP,2955.9800000000005,1,20,1045.0,2024-11-13,2024-11
TP,2955.9800000000005,1,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,2,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,2,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,2,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,2,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,2,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,3,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,3,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,3,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,3,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,3,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,5,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,5,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,5,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,5,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,5,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,8,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,8,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,8,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,8,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,8,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,10,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,10,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,10,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,10,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,10,30,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,15,5,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,15,10,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,15,15,1045.0,2024-11-13,2024-11
TIMEOUT,2955.9800000000005,15,20,1045.0,2024-11-13,2024-11
TIMEOUT,-2044.0199999999998,15,30,1045.0,2024-11-13,2024-11
TP,2985.32,1,5,1030.0,2024-11-14,2024-11
TP,2985.32,1,10,1030.0,2024-11-14,2024-11
TP,2985.32,1,15,1030.0,2024-11-14,2024-11
TP,2985.32,1,20,1030.0,2024-11-14,2024-11
TP,2985.32,1,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,2,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,2,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,2,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,2,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,2,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,3,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,3,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,3,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,3,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,3,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,5,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,5,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,5,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,5,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,5,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,8,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,8,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,8,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,8,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,8,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,10,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,10,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,10,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,10,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,10,30,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,15,5,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,15,10,1030.0,2024-11-14,2024-11
TIMEOUT,2985.32,15,15,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,15,20,1030.0,2024-11-14,2024-11
TIMEOUT,-2014.6799999999998,15,30,1030.0,2024-11-14,2024-11
TP,2965.76,1,5,1040.0,2024-11-15,2024-11
TP,2965.76,1,10,1040.0,2024-11-15,2024-11
TP,2965.76,1,15,1040.0,2024-11-15,2024-11
TP,2965.76,1,20,1040.0,2024-11-15,2024-11
TP,2965.76,1,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,2,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,2,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,2,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,2,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,2,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,3,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,3,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,3,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,3,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,3,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,5,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,5,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,5,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,5,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,5,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,8,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,8,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,8,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,8,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,8,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,10,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,10,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,10,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,10,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,10,30,1040.0,2024-11-15,2024-11
TIMEOUT,2965.76,15,5,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,15,10,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,15,15,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,15,20,1040.0,2024-11-15,2024-11
TIMEOUT,-2034.24,15,30,1040.0,2024-11-15,2024-11
TP,2985.32,1,5,1030.0,2024-11-18,2024-11
TP,2985.32,1,10,1030.0,2024-11-18,2024-11
TP,2985.32,1,15,1030.0,2024-11-18,2024-11
TP,2985.32,1,20,1030.0,2024-11-18,2024-11
TP,2985.32,1,30,1030.0,2024-11-18,2024-11
TIMEOUT,-2014.6799999999998,2,5,1030.0,2024-11-18,2024-11
TIMEOUT,-2014.6799999999998,2,10,1030.0,2024-11-18,2024-11
TIMEOUT,-7014.68,2,15,1030.0,2024-11-18,2024-11
TIMEOUT,-7014.68,2,20,1030.0,2024-11-18,2024-11
TIMEOUT,-7014.68,2,30,1030.0,2024-11-18,2024-11
