result,pnl,tick,date,month,stock
TIMEOUT,-826.652,8,2026-04-21,2026-04,2645
TP,2623.46,1,2026-04-21,2026-04,2368
TP,7623.46,2,2026-04-21,2026-04,2368
TP,12623.46,3,2026-04-21,2026-04,2368
TP,22623.46,5,2026-04-21,2026-04,2368
TIMEOUT,7623.46,8,2026-04-21,2026-04,2368
TP,222.248,1,2026-04-21,2026-04,3231
TP,722.248,2,2026-04-21,2026-04,3231
TP,1222.248,3,2026-04-21,2026-04,3231
TP,2222.248,5,2026-04-21,2026-04,3231
TIMEOUT,2222.248,8,2026-04-21,2026-04,3231
TP,300.488,1,2026-04-21,2026-04,3702
TP,800.488,2,2026-04-21,2026-04,3702
TIMEOUT,300.488,3,2026-04-21,2026-04,3702
TIMEOUT,300.488,5,2026-04-21,2026-04,3702
TIMEOUT,300.488,8,2026-04-21,2026-04,3702
TIMEOUT,-3736.676,1,2026-04-21,2026-04,5871
TIMEOUT,-3736.676,2,2026-04-21,2026-04,5871
TIMEOUT,-3736.676,3,2026-04-21,2026-04,5871
TIMEOUT,-3736.676,5,2026-04-21,2026-04,5871
TIMEOUT,-3736.676,8,2026-04-21,2026-04,5871
TP,302.444,1,2026-04-21,2026-04,3005
TIMEOUT,-197.55599999999998,2,2026-04-21,2026-04,3005
TIMEOUT,-197.55599999999998,3,2026-04-21,2026-04,3005
TIMEOUT,-197.55599999999998,5,2026-04-21,2026-04,3005
TIMEOUT,-197.55599999999998,8,2026-04-21,2026-04,3005
TP,2555.0,1,2026-04-21,2026-04,1590
TP,7555.0,2,2026-04-21,2026-04,1590
TP,12555.0,3,2026-04-21,2026-04,1590
TP,22555.0,5,2026-04-21,2026-04,1590
TIMEOUT,12555.0,8,2026-04-21,2026-04,1590
TP,1635.6800000000003,1,2026-04-21,2026-04,3491
TP,6635.68,2,2026-04-21,2026-04,3491
TP,11635.68,3,2026-04-21,2026-04,3491
TP,21635.68,5,2026-04-21,2026-04,3491
TP,36635.68,8,2026-04-21,2026-04,3491
TP,2955.9800000000005,1,2026-04-21,2026-04,5289
TP,7955.9800000000005,2,2026-04-21,2026-04,5289
TP,12955.98,3,2026-04-21,2026-04,5289
TP,22955.98,5,2026-04-21,2026-04,5289
TP,37955.98,8,2026-04-21,2026-04,5289
TP,1254.2600000000002,1,2026-04-21,2026-04,6805
TP,6254.26,2,2026-04-21,2026-04,6805
TP,11254.26,3,2026-04-21,2026-04,6805
TP,21254.260000000002,5,2026-04-21,2026-04,6805
TP,36254.26,8,2026-04-21,2026-04,6805
TP,183.128,1,2026-04-21,2026-04,1773
TP,683.1279999999999,2,2026-04-21,2026-04,1773
TP,1183.128,3,2026-04-21,2026-04,1773
TIMEOUT,1183.128,5,2026-04-21,2026-04,1773
TIMEOUT,1183.128,8,2026-04-21,2026-04,1773
TP,277.994,1,2026-04-21,2026-04,3045
TIMEOUT,-222.00599999999997,2,2026-04-21,2026-04,3045
TIMEOUT,-222.00599999999997,3,2026-04-21,2026-04,3045
TIMEOUT,-222.00599999999997,5,2026-04-21,2026-04,3045
TIMEOUT,-222.00599999999997,8,2026-04-21,2026-04,3045
TIMEOUT,-12621.04,1,2026-04-21,2026-04,6187
TIMEOUT,-12621.04,2,2026-04-21,2026-04,6187
TIMEOUT,-12621.04,3,2026-04-21,2026-04,6187
TIMEOUT,-12621.04,5,2026-04-21,2026-04,6187
TIMEOUT,-12621.04,8,2026-04-21,2026-04,6187
TP,2936.42,1,2026-04-21,2026-04,3324
TP,7936.42,2,2026-04-21,2026-04,3324
TP,12936.42,3,2026-04-21,2026-04,3324
TIMEOUT,-7063.58,5,2026-04-21,2026-04,3324
TIMEOUT,-7063.58,8,2026-04-21,2026-04,3324
TP,197.798,1,2026-04-21,2026-04,1513
TP,697.798,2,2026-04-21,2026-04,1513
TIMEOUT,697.798,3,2026-04-21,2026-04,1513
TIMEOUT,697.798,5,2026-04-21,2026-04,1513
TIMEOUT,697.798,8,2026-04-21,2026-04,1513
TIMEOUT,-32014.68,1,2026-04-21,2026-04,2404
TIMEOUT,-32014.68,2,2026-04-21,2026-04,2404
TIMEOUT,-32014.68,3,2026-04-21,2026-04,2404
TIMEOUT,-32014.68,5,2026-04-21,2026-04,2404
TIMEOUT,-32014.68,8,2026-04-21,2026-04,2404
TIMEOUT,-17024.46,1,2026-04-21,2026-04,8210
TIMEOUT,-17024.46,2,2026-04-21,2026-04,8210
TIMEOUT,-17024.46,3,2026-04-21,2026-04,8210
TIMEOUT,-17024.46,5,2026-04-21,2026-04,8210
TIMEOUT,-17024.46,8,2026-04-21,2026-04,8210
TP,231.05,1,2026-04-21,2026-04,2412
TIMEOUT,-768.95,2,2026-04-21,2026-04,2412
TIMEOUT,-768.95,3,2026-04-21,2026-04,2412
TIMEOUT,-768.95,5,2026-04-21,2026-04,2412
TIMEOUT,-768.95,8,2026-04-21,2026-04,2412
TP,153.788,1,2026-04-21,2026-04,8454
TIMEOUT,-2346.212,2,2026-04-21,2026-04,8454
TIMEOUT,-2346.212,3,2026-04-21,2026-04,8454
TIMEOUT,-2346.212,5,2026-04-21,2026-04,8454
TIMEOUT,-2346.212,8,2026-04-21,2026-04,8454
TP,2515.88,1,2026-04-21,2026-04,5269
TP,7515.88,2,2026-04-21,2026-04,5269
TIMEOUT,-17484.12,3,2026-04-21,2026-04,5269
TIMEOUT,-17484.12,5,2026-04-21,2026-04,5269
TIMEOUT,-17484.12,8,2026-04-21,2026-04,5269
TP,274.082,1,2026-04-21,2026-04,9917
TIMEOUT,-225.91799999999998,2,2026-04-21,2026-04,9917
TIMEOUT,-225.91799999999998,3,2026-04-21,2026-04,9917
TIMEOUT,-225.91799999999998,5,2026-04-21,2026-04,9917
TIMEOUT,-225.91799999999998,8,2026-04-21,2026-04,9917
TP,284.84000000000003,1,2026-04-21,2026-04,6919
TP,784.84,2,2026-04-21,2026-04,6919
TP,1284.84,3,2026-04-21,2026-04,6919
TP,2284.84,5,2026-04-21,2026-04,6919
TIMEOUT,1284.84,8,2026-04-21,2026-04,6919
TP,115.64600000000002,1,2026-04-21,2026-04,1503
TP,615.646,2,2026-04-21,2026-04,1503
TP,1115.646,3,2026-04-21,2026-04,1503
TP,2115.646,5,2026-04-21,2026-04,1503
TIMEOUT,1115.646,8,2026-04-21,2026-04,1503
TP,190.952,1,2026-04-21,2026-04,1785
TP,690.952,2,2026-04-21,2026-04,1785
TIMEOUT,-3309.048,3,2026-04-21,2026-04,1785
TIMEOUT,-3309.048,5,2026-04-21,2026-04,1785
TIMEOUT,-3309.048,8,2026-04-21,2026-04,1785
TIMEOUT,-2376.54,1,2026-04-21,2026-04,8996
TIMEOUT,-2376.54,2,2026-04-21,2026-04,8996
TIMEOUT,-2376.54,3,2026-04-21,2026-04,8996
TIMEOUT,-2376.54,5,2026-04-21,2026-04,8996
TIMEOUT,-2376.54,8,2026-04-21,2026-04,8996
TP,155.74400000000003,1,2026-04-24,2026-04,1773
TP,655.744,2,2026-04-24,2026-04,1773
TP,1155.7440000000001,3,2026-04-24,2026-04,1773
TP,2155.744,5,2026-04-24,2026-04,1773
TIMEOUT,-844.256,8,2026-04-24,2026-04,1773
TP,2721.26,1,2026-04-24,2026-04,8210
TP,7721.26,2,2026-04-24,2026-04,8210
TP,12721.26,3,2026-04-24,2026-04,8210
TP,22721.260000000002,5,2026-04-24,2026-04,8210
TP,37721.26,8,2026-04-24,2026-04,8210
TP,2427.86,1,2026-04-24,2026-04,1590
TP,7427.860000000001,2,2026-04-24,2026-04,1590
TP,12427.86,3,2026-04-24,2026-04,1590
TP,22427.86,5,2026-04-24,2026-04,1590
TP,37427.86,8,2026-04-24,2026-04,1590
TIMEOUT,-62317.86,1,2026-04-24,2026-04,8996
TIMEOUT,-62317.86,2,2026-04-24,2026-04,8996
TIMEOUT,-62317.86,3,2026-04-24,2026-04,8996
TIMEOUT,-62317.86,5,2026-04-24,2026-04,8996
TIMEOUT,-62317.86,8,2026-04-24,2026-04,8996
TP,2427.86,1,2026-04-24,2026-04,2368
TP,7427.860000000001,2,2026-04-24,2026-04,2368
TP,12427.86,3,2026-04-24,2026-04,2368
TP,22427.86,5,2026-04-24,2026-04,2368
TP,37427.86,8,2026-04-24,2026-04,2368
TIMEOUT,-2248.412,1,2026-04-24,2026-04,2385
TIMEOUT,-2248.412,2,2026-04-24,2026-04,2385
TIMEOUT,-2248.412,3,2026-04-24,2026-04,2385
TIMEOUT,-2248.412,5,2026-04-24,2026-04,2385
TIMEOUT,-2248.412,8,2026-04-24,2026-04,2385
TIMEOUT,-3305.136,1,2026-04-24,2026-04,2597
TIMEOUT,-3305.136,2,2026-04-24,2026-04,2597
TIMEOUT,-3305.136,3,2026-04-24,2026-04,2597
TIMEOUT,-3305.136,5,2026-04-24,2026-04,2597
TIMEOUT,-3305.136,8,2026-04-24,2026-04,2597
TIMEOUT,-3826.652,1,2026-04-24,2026-04,2645
TIMEOUT,-3826.652,2,2026-04-24,2026-04,2645
TIMEOUT,-3826.652,3,2026-04-24,2026-04,2645
TIMEOUT,-3826.652,5,2026-04-24,2026-04,2645
TIMEOUT,-3826.652,8,2026-04-24,2026-04,2645
TP,261.36800000000005,1,2026-04-24,2026-04,5871
TP,761.368,2,2026-04-24,2026-04,5871
TIMEOUT,-738.632,3,2026-04-24,2026-04,5871
TIMEOUT,-738.632,5,2026-04-24,2026-04,5871
TIMEOUT,-738.632,8,2026-04-24,2026-04,5871
TIMEOUT,-766.016,1,2026-04-24,2026-04,2412
TIMEOUT,-766.016,2,2026-04-24,2026-04,2412
TIMEOUT,-766.016,3,2026-04-24,2026-04,2412
TIMEOUT,-766.016,5,2026-04-24,2026-04,2412
TIMEOUT,-766.016,8,2026-04-24,2026-04,2412
TP,275.06000000000006,1,2026-04-24,2026-04,9917
TIMEOUT,-1224.94,2,2026-04-24,2026-04,9917
TIMEOUT,-1224.94,3,2026-04-24,2026-04,9917
TIMEOUT,-1224.94,5,2026-04-24,2026-04,9917
TIMEOUT,-1224.94,8,2026-04-24,2026-04,9917
TP,2799.5,1,2026-04-24,2026-04,6781
TP,7799.5,2,2026-04-24,2026-04,6781
TP,12799.5,3,2026-04-24,2026-04,6781
TP,22799.5,5,2026-04-24,2026-04,6781
TIMEOUT,-12200.5,8,2026-04-24,2026-04,6781
TP,280.928,1,2026-04-24,2026-04,3045
TP,780.928,2,2026-04-24,2026-04,3045
TP,1280.9279999999999,3,2026-04-24,2026-04,3045
TIMEOUT,780.928,5,2026-04-24,2026-04,3045
TIMEOUT,780.928,8,2026-04-24,2026-04,3045
TP,285.818,1,2026-04-24,2026-04,6919
TP,785.818,2,2026-04-24,2026-04,6919
TP,1285.818,3,2026-04-24,2026-04,6919
TIMEOUT,-10014.181999999997,5,2026-04-24,2026-04,6919
TIMEOUT,-10014.181999999997,8,2026-04-24,2026-04,6919
TP,2555.0,1,2026-04-24,2026-04,3163
TP,7555.0,2,2026-04-24,2026-04,3163
TP,12555.0,3,2026-04-24,2026-04,3163
TP,22555.0,5,2026-04-24,2026-04,3163
TIMEOUT,-97445.0,8,2026-04-24,2026-04,3163
TP,161.61200000000002,1,2026-04-24,2026-04,8454
TIMEOUT,-3338.388,2,2026-04-24,2026-04,8454
TIMEOUT,-3338.388,3,2026-04-24,2026-04,8454
TIMEOUT,-3338.388,5,2026-04-24,2026-04,8454
TIMEOUT,-3338.388,8,2026-04-24,2026-04,8454
TP,200.73200000000003,1,2026-04-24,2026-04,1513
TIMEOUT,-3799.268,2,2026-04-24,2026-04,1513
TIMEOUT,-3799.268,3,2026-04-24,2026-04,1513
TIMEOUT,-3799.268,5,2026-04-24,2026-04,1513
TIMEOUT,-3799.268,8,2026-04-24,2026-04,1513
TP,122.49200000000002,1,2026-04-24,2026-04,1503
TP,622.492,2,2026-04-24,2026-04,1503
TP,1122.492,3,2026-04-24,2026-04,1503
TIMEOUT,-2377.508,5,2026-04-24,2026-04,1503
TIMEOUT,-2377.508,8,2026-04-24,2026-04,1503
TP,225.18200000000007,1,2026-04-24,2026-04,3231
TP,725.182,2,2026-04-24,2026-04,3231
TIMEOUT,725.182,3,2026-04-24,2026-04,3231
TIMEOUT,725.182,5,2026-04-24,2026-04,3231
TIMEOUT,725.182,8,2026-04-24,2026-04,3231
TP,301.466,1,2026-04-24,2026-04,2481
TP,801.466,2,2026-04-24,2026-04,2481
TP,1301.466,3,2026-04-24,2026-04,2481
TIMEOUT,-1698.534,5,2026-04-24,2026-04,2481
TIMEOUT,-1698.534,8,2026-04-24,2026-04,2481
TP,1185.8000000000002,1,2026-04-24,2026-04,6805
TP,6185.8,2,2026-04-24,2026-04,6805
TP,11185.8,3,2026-04-24,2026-04,6805
TP,21185.8,5,2026-04-24,2026-04,6805
TP,36185.8,8,2026-04-24,2026-04,6805
TP,2750.6000000000004,1,2026-04-24,2026-04,3324
TP,7750.6,2,2026-04-24,2026-04,3324
TP,12750.6,3,2026-04-24,2026-04,3324
TP,22750.6,5,2026-04-24,2026-04,3324
TP,37750.6,8,2026-04-24,2026-04,3324
TIMEOUT,-6295.356,1,2026-04-24,2026-04,4919
TIMEOUT,-6295.356,2,2026-04-24,2026-04,4919
TIMEOUT,-6295.356,3,2026-04-24,2026-04,4919
TIMEOUT,-6295.356,5,2026-04-24,2026-04,4919
TIMEOUT,-6295.356,8,2026-04-24,2026-04,4919
TP,2819.0600000000004,1,2026-04-24,2026-04,5289
TP,7819.06,2,2026-04-24,2026-04,5289
TIMEOUT,-32180.94,3,2026-04-24,2026-04,5289
TIMEOUT,-32180.94,5,2026-04-24,2026-04,5289
TIMEOUT,-32180.94,8,2026-04-24,2026-04,5289
TP,249.63200000000003,1,2026-04-24,2026-04,5483
TP,749.6320000000001,2,2026-04-24,2026-04,5483
TP,1249.632,3,2026-04-24,2026-04,5483
TP,2249.632,5,2026-04-24,2026-04,5483
TP,3749.632,8,2026-04-24,2026-04,5483
TP,283.862,1,2026-04-24,2026-04,1815
TP,783.8620000000001,2,2026-04-24,2026-04,1815
TP,1283.862,3,2026-04-24,2026-04,1815
TIMEOUT,-2216.138,5,2026-04-24,2026-04,1815
TIMEOUT,-2216.138,8,2026-04-24,2026-04,1815
TP,226.16000000000003,1,2026-04-24,2026-04,5347
TP,726.1600000000001,2,2026-04-24,2026-04,5347
TP,1226.16,3,2026-04-24,2026-04,5347
TP,2226.16,5,2026-04-24,2026-04,5347
TP,3726.16,8,2026-04-24,2026-04,5347
TP,246.69800000000004,1,2026-04-24,2026-04,2337
TP,746.6980000000001,2,2026-04-24,2026-04,2337
TP,1246.698,3,2026-04-24,2026-04,2337
TP,2246.698,5,2026-04-24,2026-04,2337
TP,3746.698,8,2026-04-24,2026-04,2337
TP,2457.2000000000003,1,2026-04-24,2026-04,5269
TP,7457.200000000001,2,2026-04-24,2026-04,5269
TP,12457.2,3,2026-04-24,2026-04,5269
TIMEOUT,-7542.799999999999,5,2026-04-24,2026-04,5269
TIMEOUT,-7542.799999999999,8,2026-04-24,2026-04,5269
TIMEOUT,-2289.488,1,2026-04-24,2026-04,1785
TIMEOUT,-2289.488,2,2026-04-24,2026-04,1785
TIMEOUT,-2289.488,3,2026-04-24,2026-04,1785
TIMEOUT,-2289.488,5,2026-04-24,2026-04,1785
TIMEOUT,-2289.488,8,2026-04-24,2026-04,1785
TIMEOUT,-10783.62,1,2026-04-28,2026-04,5483
TIMEOUT,-10783.62,2,2026-04-28,2026-04,5483
TIMEOUT,-10783.62,3,2026-04-28,2026-04,5483
TIMEOUT,-10783.62,5,2026-04-28,2026-04,5483
TIMEOUT,-10783.62,8,2026-04-28,2026-04,5483
TP,2603.9000000000005,1,2026-04-28,2026-04,6781
TP,7603.900000000001,2,2026-04-28,2026-04,6781
TP,12603.900000000001,3,2026-04-28,2026-04,6781
TP,22603.9,5,2026-04-28,2026-04,6781
TP,37603.9,8,2026-04-28,2026-04,6781
TP,203.666,1,2026-04-28,2026-04,2337
TP,703.6659999999999,2,2026-04-28,2026-04,2337
TP,1203.666,3,2026-04-28,2026-04,2337
TP,2203.666,5,2026-04-28,2026-04,2337
TP,3703.666,8,2026-04-28,2026-04,2337
TP,2613.68,1,2026-04-28,2026-04,5289
TP,7613.68,2,2026-04-28,2026-04,5289
TP,12613.68,3,2026-04-28,2026-04,5289
TP,22613.68,5,2026-04-28,2026-04,5289
TP,37613.68,8,2026-04-28,2026-04,5289
TP,2320.28,1,2026-04-28,2026-04,1590
TP,7320.280000000001,2,2026-04-28,2026-04,1590
TP,12320.28,3,2026-04-28,2026-04,1590
TP,22320.28,5,2026-04-28,2026-04,1590
TP,37320.28,8,2026-04-28,2026-04,1590
TP,299.51,1,2026-04-28,2026-04,2481
TP,799.51,2,2026-04-28,2026-04,2481
TP,1299.51,3,2026-04-28,2026-04,2481
TIMEOUT,-3500.489999999997,5,2026-04-28,2026-04,2481
TIMEOUT,-3500.489999999997,8,2026-04-28,2026-04,2481
TP,1811.7200000000003,1,2026-04-28,2026-04,3491
TP,6811.72,2,2026-04-28,2026-04,3491
TP,11811.720000000001,3,2026-04-28,2026-04,3491
TP,21811.72,5,2026-04-28,2026-04,3491
TP,36811.72,8,2026-04-28,2026-04,3491
TP,2242.0400000000004,1,2026-04-28,2026-04,2368
TP,7242.040000000001,2,2026-04-28,2026-04,2368
TP,12242.04,3,2026-04-28,2026-04,2368
TIMEOUT,-22757.96,5,2026-04-28,2026-04,2368
TIMEOUT,-22757.96,8,2026-04-28,2026-04,2368
TP,197.798,1,2026-04-28,2026-04,1785
TP,697.798,2,2026-04-28,2026-04,1785
TP,1197.798,3,2026-04-28,2026-04,1785
TP,2197.798,5,2026-04-28,2026-04,1785
TP,3697.798,8,2026-04-28,2026-04,1785
TIMEOUT,-8350.124,1,2026-04-28,2026-04,1773
TIMEOUT,-8350.124,2,2026-04-28,2026-04,1773
TIMEOUT,-8350.124,3,2026-04-28,2026-04,1773
TIMEOUT,-8350.124,5,2026-04-28,2026-04,1773
TIMEOUT,-8350.124,8,2026-04-28,2026-04,1773
TP,231.05,1,2026-04-28,2026-04,2412
TIMEOUT,-768.95,2,2026-04-28,2026-04,2412
TIMEOUT,-768.95,3,2026-04-28,2026-04,2412
TIMEOUT,-768.95,5,2026-04-28,2026-04,2412
TIMEOUT,-768.95,8,2026-04-28,2026-04,2412
TP,219.31400000000002,1,2026-04-28,2026-04,3231
TP,719.3140000000001,2,2026-04-28,2026-04,3231
TIMEOUT,-3280.686,3,2026-04-28,2026-04,3231
TIMEOUT,-3280.686,5,2026-04-28,2026-04,3231
TIMEOUT,-3280.686,8,2026-04-28,2026-04,3231
TIMEOUT,-2295.3559999999998,1,2026-04-28,2026-04,1513
TIMEOUT,-2295.3559999999998,2,2026-04-28,2026-04,1513
TIMEOUT,-2295.3559999999998,3,2026-04-28,2026-04,1513
TIMEOUT,-2295.3559999999998,5,2026-04-28,2026-04,1513
TIMEOUT,-2295.3559999999998,8,2026-04-28,2026-04,1513
TIMEOUT,-3875.552,1,2026-04-28,2026-04,1503
TIMEOUT,-3875.552,2,2026-04-28,2026-04,1503
TIMEOUT,-3875.552,3,2026-04-28,2026-04,1503
TIMEOUT,-3875.552,5,2026-04-28,2026-04,1503
TIMEOUT,-3875.552,8,2026-04-28,2026-04,1503
TP,165.524,1,2026-04-28,2026-04,8454
TP,665.524,2,2026-04-28,2026-04,8454
TP,1165.524,3,2026-04-28,2026-04,8454
TIMEOUT,665.524,5,2026-04-28,2026-04,8454
TIMEOUT,665.524,8,2026-04-28,2026-04,8454
TP,2457.2000000000003,1,2026-04-28,2026-04,5269
TP,7457.200000000001,2,2026-04-28,2026-04,5269
TP,12457.2,3,2026-04-28,2026-04,5269
TP,22457.2,5,2026-04-28,2026-04,5269
TIMEOUT,-22542.8,8,2026-04-28,2026-04,5269
TP,287.774,1,2026-04-28,2026-04,1815
TP,787.774,2,2026-04-28,2026-04,1815
TP,1287.7740000000001,3,2026-04-28,2026-04,1815
TP,2287.774,5,2026-04-28,2026-04,1815
TP,3787.774,8,2026-04-28,2026-04,1815
TP,278.97200000000004,1,2026-04-28,2026-04,9917
TIMEOUT,-221.02799999999996,2,2026-04-28,2026-04,9917
TIMEOUT,-221.02799999999996,3,2026-04-28,2026-04,9917
TIMEOUT,-221.02799999999996,5,2026-04-28,2026-04,9917
TIMEOUT,-221.02799999999996,8,2026-04-28,2026-04,9917
TIMEOUT,-1720.05,1,2026-04-28,2026-04,3045
TIMEOUT,-1720.05,2,2026-04-28,2026-04,3045
TIMEOUT,-1720.05,3,2026-04-28,2026-04,3045
TIMEOUT,-1720.05,5,2026-04-28,2026-04,3045
TIMEOUT,-1720.05,8,2026-04-28,2026-04,3045
TIMEOUT,-4814.916,1,2026-04-28,2026-04,2645
TIMEOUT,-4814.916,2,2026-04-28,2026-04,2645
TIMEOUT,-4814.916,3,2026-04-28,2026-04,2645
TIMEOUT,-4814.916,5,2026-04-28,2026-04,2645
TIMEOUT,-4814.916,8,2026-04-28,2026-04,2645
TP,203.666,1,2026-04-28,2026-04,2597
TP,703.6659999999999,2,2026-04-28,2026-04,2597
TP,1203.666,3,2026-04-28,2026-04,2597
TP,2203.666,5,2026-04-28,2026-04,2597
TIMEOUT,703.6659999999999,8,2026-04-28,2026-04,2597
TP,222.248,1,2026-04-28,2026-04,5347
TP,722.248,2,2026-04-28,2026-04,5347
TP,1222.248,3,2026-04-28,2026-04,5347
TP,2222.248,5,2026-04-28,2026-04,5347
TP,3722.248,8,2026-04-28,2026-04,5347
TP,259.41200000000003,1,2026-04-28,2026-04,2385
TIMEOUT,-1240.588,2,2026-04-28,2026-04,2385
TIMEOUT,-1240.588,3,2026-04-28,2026-04,2385
TIMEOUT,-1240.588,5,2026-04-28,2026-04,2385
TIMEOUT,-1240.588,8,2026-04-28,2026-04,2385
TP,2701.7000000000003,1,2026-04-28,2026-04,3324
TP,7701.700000000001,2,2026-04-28,2026-04,3324
TP,12701.7,3,2026-04-28,2026-04,3324
TP,22701.7,5,2026-04-28,2026-04,3324
TIMEOUT,-32298.3,8,2026-04-28,2026-04,3324
TP,216.38,1,2026-04-28,2026-04,3042
TP,716.38,2,2026-04-28,2026-04,3042
TP,1216.38,3,2026-04-28,2026-04,3042
TP,2216.38,5,2026-04-28,2026-04,3042
TP,3716.38,8,2026-04-28,2026-04,3042
TP,2750.6000000000004,1,2026-04-28,2026-04,8210
TP,7750.6,2,2026-04-28,2026-04,8210
TP,12750.6,3,2026-04-28,2026-04,8210
TP,22750.6,5,2026-04-28,2026-04,8210
TIMEOUT,17750.6,8,2026-04-28,2026-04,8210
TP,273.10400000000004,1,2026-04-28,2026-04,5871
TP,773.104,2,2026-04-28,2026-04,5871
TP,1273.104,3,2026-04-28,2026-04,5871
TIMEOUT,1773.104,5,2026-04-28,2026-04,5871
TIMEOUT,1773.104,8,2026-04-28,2026-04,5871
TP,2819.0600000000004,1,2026-04-28,2026-04,8996
TP,7819.06,2,2026-04-28,2026-04,8996
TP,12819.060000000001,3,2026-04-28,2026-04,8996
TP,22819.06,5,2026-04-28,2026-04,8996
TP,37819.06,8,2026-04-28,2026-04,8996
TP,1410.7400000000002,1,2026-04-28,2026-04,6442
TP,6410.74,2,2026-04-28,2026-04,6442
TP,11410.74,3,2026-04-28,2026-04,6442
TP,21410.74,5,2026-04-28,2026-04,6442
TP,36410.74,8,2026-04-28,2026-04,6442
TP,222.248,1,2026-04-28,2026-04,4919
TP,722.248,2,2026-04-28,2026-04,4919
TP,1222.248,3,2026-04-28,2026-04,4919
TP,2222.248,5,2026-04-28,2026-04,4919
TP,3722.248,8,2026-04-28,2026-04,4919
TP,268.214,1,2026-04-30,2026-04,6919
TIMEOUT,-14731.786,2,2026-04-30,2026-04,6919
TIMEOUT,-14731.786,3,2026-04-30,2026-04,6919
TIMEOUT,-14731.786,5,2026-04-30,2026-04,6919
TIMEOUT,-14731.786,8,2026-04-30,2026-04,6919
TP,167.48000000000002,1,2026-04-30,2026-04,1785
TP,667.48,2,2026-04-30,2026-04,1785
TP,1167.48,3,2026-04-30,2026-04,1785
TP,2167.48,5,2026-04-30,2026-04,1785
TP,3667.48,8,2026-04-30,2026-04,1785
TP,1938.8600000000006,1,2026-04-30,2026-04,1590
TP,6938.860000000001,2,2026-04-30,2026-04,1590
TP,11938.86,3,2026-04-30,2026-04,1590
TIMEOUT,-113061.14,5,2026-04-30,2026-04,1590
TIMEOUT,-113061.14,8,2026-04-30,2026-04,1590
TIMEOUT,-7312.96,1,2026-04-30,2026-04,3042
TIMEOUT,-7312.96,2,2026-04-30,2026-04,3042
TIMEOUT,-7312.96,3,2026-04-30,2026-04,3042
TIMEOUT,-7312.96,5,2026-04-30,2026-04,3042
TIMEOUT,-7312.96,8,2026-04-30,2026-04,3042
TP,162.59000000000003,1,2026-04-30,2026-04,2337
TP,662.59,2,2026-04-30,2026-04,2337
TP,1162.5900000000001,3,2026-04-30,2026-04,2337
TP,2162.59,5,2026-04-30,2026-04,2337
TIMEOUT,-18837.41,8,2026-04-30,2026-04,2337
TP,303.422,1,2026-04-30,2026-04,2377
TIMEOUT,-2996.5779999999972,2,2026-04-30,2026-04,2377
TIMEOUT,-2996.5779999999972,3,2026-04-30,2026-04,2377
TIMEOUT,-2996.5779999999972,5,2026-04-30,2026-04,2377
TIMEOUT,-2996.5779999999972,8,2026-04-30,2026-04,2377
TP,301.466,1,2026-04-30,2026-04,3702
TP,801.466,2,2026-04-30,2026-04,3702
TIMEOUT,-698.534,3,2026-04-30,2026-04,3702
TIMEOUT,-698.534,5,2026-04-30,2026-04,3702
TIMEOUT,-698.534,8,2026-04-30,2026-04,3702
TP,259.41200000000003,1,2026-04-30,2026-04,2385
TP,759.412,2,2026-04-30,2026-04,2385
TP,1259.412,3,2026-04-30,2026-04,2385
TP,2259.4120000000003,5,2026-04-30,2026-04,2385
TIMEOUT,259.41200000000003,8,2026-04-30,2026-04,2385
TP,2437.64,1,2026-04-30,2026-04,5269
TP,7437.639999999999,2,2026-04-30,2026-04,5269
TP,12437.64,3,2026-04-30,2026-04,5269
TP,22437.64,5,2026-04-30,2026-04,5269
TP,37437.64,8,2026-04-30,2026-04,5269
TP,2985.32,1,2026-04-30,2026-04,4749
TP,7985.32,2,2026-04-30,2026-04,4749
TP,12985.32,3,2026-04-30,2026-04,4749
TP,22985.32,5,2026-04-30,2026-04,4749
TIMEOUT,-27014.68,8,2026-04-30,2026-04,4749
TP,300.488,1,2026-04-30,2026-04,2481
TP,800.488,2,2026-04-30,2026-04,2481
TP,1300.488,3,2026-04-30,2026-04,2481
TP,2300.488,5,2026-04-30,2026-04,2481
TIMEOUT,-1199.512,8,2026-04-30,2026-04,2481
TIMEOUT,-1222.984,1,2026-04-30,2026-04,9917
TIMEOUT,-1222.984,2,2026-04-30,2026-04,9917
TIMEOUT,-1222.984,3,2026-04-30,2026-04,9917
TIMEOUT,-1222.984,5,2026-04-30,2026-04,9917
TIMEOUT,-1222.984,8,2026-04-30,2026-04,9917
TP,193.88600000000002,1,2026-04-30,2026-04,2597
TIMEOUT,193.88600000000002,2,2026-04-30,2026-04,2597
TIMEOUT,193.88600000000002,3,2026-04-30,2026-04,2597
TIMEOUT,193.88600000000002,5,2026-04-30,2026-04,2597
TIMEOUT,193.88600000000002,8,2026-04-30,2026-04,2597
TP,2731.04,1,2026-04-30,2026-04,3324
TP,7731.04,2,2026-04-30,2026-04,3324
TP,12731.04,3,2026-04-30,2026-04,3324
TIMEOUT,-22268.96,5,2026-04-30,2026-04,3324
TIMEOUT,-22268.96,8,2026-04-30,2026-04,3324
TP,127.38200000000006,1,2026-04-30,2026-04,1503
TP,627.3820000000001,2,2026-04-30,2026-04,1503
TP,1127.382,3,2026-04-30,2026-04,1503
TP,2127.382,5,2026-04-30,2026-04,1503
